Time,Te,T0,Tmean0,uh0,uc0,qS0,quh0,T1,Tmean1,uh1,uc1,qS1,quh1,T2,Tmean2,uh2,uc2,qS2,quh2,T3,Tmean3,uh3,uc3,qS3,quh3,T4,Tmean4,uh4,uc4,qS4,quh4,T5,Tmean5,uh5,uc5,qS5,quh5,T6,Tmean6,uh6,uc6,qS6,quh6,T7,Tmean7,uh7,uc7,qS7,quh7,T8,Tmean8,uh8,uc8,qS8,quh8,T9,Tmean9,uh9,uc9,qS9,quh9,T10,Tmean10,uh10,uc10,qS10,quh10,T11,Tmean11,uh11,uc11,qS11,quh11
 07/15  17:00:00,25.21800002,34.18678936,34.18678936,0,0,394.9307304,0,26,26,0,26,191.4810105,-365.4369171,26,26,0,26,394.9307304,-494.1004455,26,26,20,26,188.147272,-342.5849276,26,26,0,26,394.9307304,-452.9292947,26,26,0,26,171.6459152,-313.0927183,26,26,20,26,394.9307304,-503.2874145,26,26,20,26,0,-100.728076,26,26,0,26,180.4946333,-293.5723329,34.83879697,34.83879697,0,0,203.2284709,0,26,26,20,26,406.4569417,-1158.409558,26,26,20,26,0,-512.2071916
 07/15  18:00:00,25.11800002,34.30536167,34.30536167,0,0,302.2633732,0,26,26,0,26,130.0411537,-326.4133665,26,26,0,26,302.2633732,-472.6253352,26,26,20,26,127.8373002,-302.936322,26,26,0,26,302.2633732,-430.7310696,26,26,0,26,116.7004225,-277.1730957,26,26,20,26,302.2633732,-479.8113062,26,26,20,26,0,-100.921527,26,26,0,26,143.2132314,-274.3973308,34.65967316,34.65967316,0,0,130.0866515,0,26,26,20,26,260.1733029,-1037.087096,26,26,20,26,0,-513.9067914
 07/15  19:00:00,25.01800002,34.14281007,34.14281007,0,0,154.2348001,0,26,26,0,26,64.04774529,-278.9345913,26,26,0,26,154.2348001,-411.4169376,26,26,20,26,62.98664094,-256.3460356,26,26,0,26,154.2348001,-369.8188223,26,26,0,26,57.49325415,-235.284928,26,26,20,26,154.2348001,-416.4964682,26,26,20,26,0,-100.1197941,26,26,0,26,71.88418968,-241.354921,34.37650241,34.37650241,0,0,64.06965139,0,26,26,20,26,128.1393028,-914.9624347,26,26,20,26,0,-507.0306711
 07/15  20:00:00,24.79300002,33.71876695,33.71876695,0,0,21.07248863,0,26,26,0,26,15.09074822,-229.1473619,26,26,0,26,21.07248863,-327.2524684,26,26,20,26,14.89605,-208.4259579,26,26,0,26,21.07248863,-287.8210523,26,26,0,26,13.71721455,-192.3317197,26,26,20,26,21.07248863,-330.8638038,26,26,20,26,0,-97.20603145,26,26,0,26,14.39443302,-197.7969207,33.99463884,33.99463884,0,0,15.0947677,0,26,26,20,26,30.18953539,-792.9861632,26,26,20,26,0,-487.6010555
 07/15  21:00:00,24.43050002,33.26490618,33.26490618,0,0,0,0,26,26,0,26,0,-185.6363487,26,26,0,26,0,-264.8551809,26,26,20,26,0,-167.5977035,26,26,0,26,0,-228.1739474,26,26,0,26,0,-155.6507061,26,26,20,26,0,-267.897071,26,26,20,26,0,-92.16306936,26,26,0,26,0,-160.7017888,33.56764638,33.56764638,0,0,0,0,26,26,20,26,0,-686.6569584,26,26,20,26,0,-456.8993088
 07/15  22:00:00,24.09300002,32.83529178,32.83529178,0,0,0,0,26,26,0,26,0,-150.9328484,26,26,0,26,0,-219.7442528,26,26,20,26,0,-136.338384,26,26,0,26,0,-186.0541625,26,26,0,26,0,-127.5682437,26,26,20,26,0,-222.5920804,26,26,20,26,0,-86.63445374,26,26,0,26,0,-131.3531175,33.13798642,33.13798642,0,0,0,0,26,26,20,26,0,-603.1020732,26,26,20,26,0,-423.6870139
 07/15  23:00:00,23.85550002,32.42788225,32.42788225,0,0,0,0,26,26,0,26,0,-123.6571937,26,26,0,26,0,-185.4524822,26,26,20,26,0,-112.9322642,26,26,0,26,0,-154.636249,26,26,0,26,0,-106.5364052,26,26,20,26,0,-188.1802743,26,26,20,26,0,-81.6176812,26,26,0,26,0,-108.2213937,32.72001588,32.72001588,0,0,0,0,26,26,20,26,0,-539.0329773,26,26,20,26,0,-393.1546524
 07/15  24:00:00,23.59300002,32.03576013,32.03576013,0,0,0,0,26,26,0,26,0,-101.1875959,26,26,0,26,0,-157.9706825,26,26,20,26,0,-94.21580199,26,26,0,26,0,-130.3829499,26,26,0,26,0,-89.62611941,26,26,20,26,0,-160.575791,26,26,20,26,0,-76.46489365,26,26,0,26,0,-89.09857191,32.3126132,32.3126132,0,0,0,0,26,26,20,26,0,-485.0205258,26,26,20,26,0,-363.7608158
 07/16  01:00:00,23.35550002,31.65644648,31.65644648,0,0,0,0,26,26,0,26,0,-82.7204288,26,26,0,26,0,-135.4927314,26,26,20,26,0,-79.03204206,26,26,0,26,0,-111.1868452,26,26,0,26,0,-75.84072858,26,26,20,26,0,-137.9619062,26,26,20,26,0,-71.68977785,26,26,0,26,0,-73.33557736,31.9191586,31.9191586,0,0,0,0,26,26,20,26,0,-439.4435479,26,26,20,26,0,-336.9262483
 07/16  02:00:00,23.15550002,31.29336843,31.29336843,0,0,0,0,26,26,0,26,0,-67.28968161,26,26,0,26,0,-116.3414997,26,26,20,26,0,-66.24678129,26,26,0,26,0,-95.24801965,26,26,0,26,0,-64.24266231,26,26,20,26,0,-118.6680621,26,26,20,26,0,-67.45197301,26,26,0,26,0,-60.04824206,31.54289884,31.54289884,0,0,0,0,26,26,20,26,0,-401.1237535,26,26,20,26,0,-312.8890226
 07/16  03:00:00,22.95550002,30.94730861,30.94730861,0,0,0,0,26,26,0,26,0,-54.40824585,26,26,0,26,0,-99.84889949,26,26,20,26,0,-55.29773734,26,26,0,26,0,-82.07786747,26,26,0,26,0,-54.30911538,26,26,20,26,0,-102.0269329,26,26,20,26,0,-63.48633281,26,26,0,26,0,-49.24041269,31.18282455,31.18282455,0,0,0,0,26,26,20,26,0,-367.307369,26,26,20,26,0,-290.6370885
 07/16  04:00:00,22.75550002,30.61315673,30.61315673,0,0,0,0,26,26,0,26,0,-43.92698656,26,26,0,26,0,-85.41647447,26,26,20,26,0,-45.95525447,26,26,0,26,0,-71.08305887,26,26,0,26,0,-45.83463542,26,26,20,26,0,-87.44368822,26,26,20,26,0,-59.78382512,26,26,0,26,0,-40.49501892,30.83474267,30.83474267,0,0,0,0,26,26,20,26,0,-337.1116444,26,26,20,26,0,-269.9553086
 07/16  05:00:00,22.80550002,30.31318638,30.31318638,0,0,1.658852175,0,26,26,0,26,1.658410727,-37.8212695,26,26,0,26,1.658852175,-75.61079761,26,26,20,26,1.637027557,-40.98362529,26,26,0,26,1.658852175,-63.66696239,26,26,0,26,1.507616619,-41.44753714,26,26,20,26,1.658852175,-77.48915816,26,26,20,26,0,-58.12755685,26,26,0,26,1.581756922,-35.61300573,30.5209562,30.5209562,0,0,1.658852175,0,26,26,20,26,3.317704349,-322.5548101,26,26,20,26,0,-256.0271645
 07/16  06:00:00,22.94300002,30.07509689,30.07509689,0,0,24.03950347,0,26,26,0,26,55.20252624,-39.14037976,26,26,0,26,24.03950347,-72.44722844,26,26,20,26,54.83185659,-43.63665803,26,26,0,26,24.03950347,-61.64564089,26,26,0,26,52.8210118,-44.2890951,26,26,20,26,24.03950347,-74.21956029,26,26,20,26,0,-57.21291236,26,26,0,26,37.00087352,-35.60032307,30.26931656,30.26931656,0,0,24.03950347,0,26,26,20,26,48.07900693,-322.0856881,26,26,20,26,0,-245.3272747
 07/16  07:00:00,23.10550002,29.95119181,29.95119181,0,0,81.50191669,0,26,26,0,26,268.2264985,-80.56281207,26,26,0,26,81.50191669,-81.80976463,26,26,20,26,266.6967162,-87.42694166,26,26,0,26,81.50191669,-69.21546406,26,26,0,26,259.3915428,-87.06501531,26,26,20,26,81.50191669,-83.58661543,26,26,20,26,0,-56.92038556,26,26,0,26,133.3581776,-50.47730212,30.13277674,30.13277674,0,0,81.50191669,0,26,26,20,26,163.0038334,-343.8035054,26,26,20,26,0,-238.6386924
 07/16  08:00:00,23.61800002,29.99436486,29.99436486,0,0,147.7582478,0,26,26,0,26,475.2770409,-180.7012658,26,26,0,26,147.7582478,-108.0221678,26,26,20,26,472.3198207,-188.7230768,26,26,0,26,147.7582478,-90.67500038,26,26,0,26,458.90388,-184.4445425,26,26,20,26,147.7582478,-109.8599209,26,26,20,26,0,-60.39160185,26,26,0,26,164.9191254,-74.90849153,30.16414764,30.16414764,0,0,147.7582478,0,26,26,20,26,295.5164955,-407.4274156,26,26,20,26,0,-247.8551492
 07/16  09:00:00,24.31800002,30.21016795,30.21016795,0,0,217.8096558,0,26,26,0,26,543.0727504,-286.3801801,26,26,0,26,217.8096558,-149.8227192,26,26,20,26,538.8636595,-293.6070033,26,26,0,26,217.8096558,-127.6132021,26,26,0,26,519.462683,-282.5478791,26,26,20,26,217.8096558,-151.7190047,26,26,20,26,0,-66.74353848,26,26,0,26,203.1397257,-109.5769345,30.41395743,30.41395743,0,0,255.008894,0,26,26,20,26,510.017788,-525.8679739,26,26,20,26,0,-272.1416848
 07/16  10:00:00,25.01800002,30.54332287,30.54332287,0,0,271.6851726,0,26,26,0,26,544.9723551,-369.2601413,26,26,0,26,271.6851726,-200.2070986,26,26,20,26,539.972937,-375.2845445,26,26,0,26,271.6851726,-173.8648102,26,26,0,26,516.4106099,-356.7101225,26,26,20,26,271.6851726,-202.3352775,26,26,20,26,0,-74.19455749,26,26,0,26,254.2175477,-159.8290262,30.90905087,30.90905087,0,0,380.7137804,0,26,26,20,26,761.4275608,-705.5974388,26,26,20,26,0,-306.854339
 07/16  11:00:00,25.46800002,30.90213152,30.90213152,0,0,296.509603,0,26,26,0,26,545.6984685,-437.8202691,26,26,0,26,296.509603,-246.1152487,26,26,20,26,539.6272113,-441.2425132,26,26,0,26,296.509603,-217.5843254,26,26,0,26,512.8459727,-415.5316259,26,26,20,26,296.509603,-248.9781774,26,26,20,26,0,-80.72674661,26,26,0,26,275.4496371,-207.6402977,31.56063407,31.56063407,0,0,486.1623188,0,26,26,20,26,972.3246377,-907.94443,26,26,20,26,0,-343.6809857
 07/16  12:00:00,25.83050002,31.26251411,31.26251411,0,0,308.5392546,0,26,26,0,26,451.0164516,-457.8625802,26,26,0,26,308.5392546,-286.0850507,26,26,20,26,444.6709028,-458.3077519,26,26,0,26,308.5392546,-255.7735822,26,26,0,26,417.0062167,-427.4568936,26,26,20,26,308.5392546,-290.4395875,26,26,20,26,0,-87.15855836,26,26,0,26,286.5550109,-249.7682526,32.27975546,32.27975546,0,0,548.9705916,0,26,26,20,26,1097.941183,-1098.720144,26,26,20,26,0,-382.1582942
 07/16  13:00:00,26.16800002,31.5763096,31.5763096,0,0,304.4141504,0,26,26,0,26,283.6170093,-418.890067,26,26,0,26,304.4141504,-313.4165029,26,26,20,26,277.2016206,-416.2409641,26,26,0,26,304.4141504,-281.315242,26,26,0,26,251.5076393,-383.70836,26,26,20,26,304.4141504,-319.9240668,26,26,20,26,0,-93.32672095,26,26,0,26,250.9579994,-272.5590792,33.01516246,33.01516246,0,0,572.3461853,0,26,26,20,26,1144.692371,-1258.870228,26,26,20,26,0,-418.6405026
 07/16  14:00:00,26.21800002,32.05098383,32.05098383,0,0,426.2203483,0,26,26,0,26,277.7151912,-399.1533612,26,26,0,26,426.2203483,-374.765616,26,26,20,26,271.8527692,-391.6799142,26,26,0,26,426.2203483,-341.0482653,26,26,0,26,246.3926803,-358.4879325,26,26,20,26,426.2203483,-383.9053703,26,26,20,26,0,-96.80749174,26,26,0,26,257.5339599,-290.4786752,33.50182783,33.50182783,0,0,475.8011419,0,26,26,20,26,951.6022837,-1293.031578,26,26,20,26,0,-443.657076
 07/16  15:00:00,26.11800002,32.49824538,32.49824538,0,0,399.5300996,0,26,26,0,26,248.5955367,-382.324769,26,26,0,26,399.5300996,-411.7624847,26,26,20,26,243.8917094,-370.3650329,26,26,0,26,399.5300996,-377.2984618,26,26,0,26,221.8054953,-337.9947697,26,26,20,26,399.5300996,-422.3049698,26,26,20,26,0,-98.76891485,26,26,0,26,232.2647045,-296.3537802,33.73100967,33.73100967,0,0,350.6044109,0,26,26,20,26,701.2088218,-1240.596581,26,26,20,26,0,-462.2321554
 07/16  16:00:00,26.01800002,32.69785762,32.69785762,0,0,286.0165767,0,26,26,0,26,203.2760813,-357.426158,26,26,0,26,286.0165767,-400.6064228,26,26,20,26,200.1362798,-342.5236757,26,26,0,26,286.0165767,-365.7794316,26,26,0,26,183.3214427,-312.7848297,26,26,20,26,286.0165767,-410.9445179,26,26,20,26,0,-100.2588787,26,26,0,26,192.2027191,-288.8910218,33.74886344,33.74886344,0,0,231.0691535,0,26,26,20,26,462.1383071,-1137.362059,26,26,20,26,0,-475.43251
 07/16  17:00:00,25.35550002,32.67248066,32.67248066,0,0,212.0042604,0,26,26,0,26,155.6222723,-321.0404627,26,26,0,26,212.0042604,-366.5311886,26,26,20,26,153.4114799,-304.3444108,26,26,0,26,212.0042604,-334.1693083,26,26,0,26,140.8909018,-277.9938978,26,26,20,26,212.0042604,-376.0118229,26,26,20,26,0,-96.99428856,26,26,0,26,147.8966891,-266.1410687,33.60584629,33.60584629,0,0,159.6262993,0,26,26,20,26,319.2525986,-1010.467258,26,26,20,26,0,-467.7041574
 07/16  18:00:00,24.98050002,32.5294586,32.5294586,0,0,131.0294376,0,26,26,0,26,99.27221981,-279.7176493,26,26,0,26,131.0294376,-323.707007,26,26,20,26,97.90274358,-262.5739902,26,26,0,26,131.0294376,-292.8804102,26,26,0,26,89.9680608,-240.2220998,26,26,20,26,131.0294376,-332.2122391,26,26,20,26,0,-94.88019003,26,26,0,26,97.4307677,-236.7196224,33.37655612,33.37655612,0,0,99.30049214,0,26,26,20,26,198.6009843,-896.4627218,26,26,20,26,0,-457.6335965
 07/16  19:00:00,24.85550002,32.27872114,32.27872114,0,0,50.71802593,0,26,26,0,26,44.72150115,-236.5699762,26,26,0,26,50.71802593,-273.6491994,26,26,20,26,44.12623347,-220.4292265,26,26,0,26,50.71802593,-243.9733886,26,26,0,26,40.58357455,-202.4726522,26,26,20,26,50.71802593,-281.2497602,26,26,20,26,0,-93.48866907,26,26,0,26,43.30527033,-202.9395711,33.08330346,33.08330346,0,0,44.73379023,0,26,26,20,26,89.46758046,-793.8337648,26,26,20,26,0,-445.1251192
 07/16  20:00:00,24.90550002,31.971393,31.971393,0,0,8.129777547,0,26,26,0,26,8.127703327,-197.0634459,26,26,0,26,8.129777547,-228.912642,26,26,20,26,8.027230701,-182.8474215,26,26,0,26,8.129777547,-199.9098058,26,26,0,26,7.401282408,-169.0350108,26,26,20,26,8.129777547,-235.8617457,26,26,20,26,0,-92.30928621,26,26,0,26,7.766042418,-170.5532733,32.74272612,32.74272612,0,0,8.129777547,0,26,26,20,26,16.25955509,-707.7188822,26,26,20,26,0,-429.6646658
 07/16  21:00:00,24.98050002,31.58918498,31.58918498,0,0,0,0,26,26,0,26,0,-159.8947576,26,26,0,26,0,-189.895903,26,26,20,26,0,-148.0541188,26,26,0,26,0,-161.6642562,26,26,0,26,0,-137.2263452,26,26,20,26,0,-196.4204226,26,26,20,26,0,-90.55244343,26,26,0,26,0,-138.889875,32.31623879,32.31623879,0,0,0,0,26,26,20,26,0,-630.4691723,26,26,20,26,0,-410.820328
 07/16  22:00:00,23.16800002,31.02645175,31.02645175,0,0,0,0,26,26,0,26,0,-107.8939891,26,26,0,26,0,-136.9823328,26,26,20,26,0,-98.89276271,26,26,0,26,0,-119.2102871,26,26,0,26,0,-90.49792034,26,26,20,26,0,-143.0709471,26,26,20,26,0,-74.62972718,26,26,0,26,0,-91.46321807,31.71592755,31.71592755,0,0,0,0,26,26,20,26,0,-478.8060492,26,26,20,26,0,-349.2899825
 07/16  23:00:00,22.01800002,30.55705557,30.55705557,0,0,0,0,26,26,0,26,0,-75.55552618,26,26,0,26,0,-104.1021322,26,26,20,26,0,-69.59899933,26,26,0,26,0,-94.0182486,26,26,0,26,0,-63.43486167,26,26,20,26,0,-109.7467738,26,26,20,26,0,-63.14890546,26,26,0,26,0,-62.9962019,31.20964172,31.20964172,0,0,0,0,26,26,20,26,0,-383.6110918,26,26,20,26,0,-301.2600811
 07/16  24:00:00,21.85550002,30.29270306,30.29270306,0,0,0,0,26,26,0,26,0,-63.11798743,26,26,0,26,0,-91.79380418,26,26,20,26,0,-60.15880844,26,26,0,26,0,-84.31334014,26,26,0,26,0,-55.94373785,26,26,20,26,0,-97.08693437,26,26,20,26,0,-58.74464974,26,26,0,26,0,-53.66566352,30.90211343,30.90211343,0,0,0,0,26,26,20,26,0,-353.477679,26,26,20,26,0,-275.6531468
 07/17  01:00:00,21.71800002,29.96272642,29.96272642,0,0,0,0,26,26,20,26,0,-45.97731003,26,26,0,26,0,-74.45558681,26,26,0,26,0,-45.83524546,26,26,0,26,0,-69.83552751,26,26,0,26,0,-43.32140457,26,26,0,26,0,-79.37006202,26,26,20,26,0,-54.77266553,26,26,0,26,0,-39.36182277,30.53204804,30.53204804,0,0,0,0,26,26,20,26,0,-313.9257457,26,26,20,26,0,-253.183098
 07/17  02:00:00,22.18050002,29.70687689,29.70687689,0,0,0,0,26,26,20,26,0,-40.63245158,26,26,0,26,0,-67.58878784,26,26,0,26,0,-42.15616952,26,26,0,26,0,-63.05029159,26,26,0,26,0,-40.77489769,26,26,0,26,0,-72.12113609,26,26,20,26,0,-55.60309308,26,26,0,26,0,-36.19971702,30.23939334,30.23939334,0,0,0,0,26,26,20,26,0,-310.8920075,26,26,20,26,0,-245.9569906
 07/17  03:00:00,22.29300002,29.46255336,29.46255336,0,0,0,0,26,26,20,26,0,-34.89405479,26,26,0,26,0,-60.07095604,26,26,0,26,0,-37.79307102,26,26,0,26,0,-57.49003954,26,26,0,26,0,-37.04965114,26,26,0,26,0,-64.23492669,26,26,20,26,0,-54.13631598,26,26,0,26,0,-31.6718877,29.95974229,29.95974229,0,0,0,0,26,26,20,26,0,-298.7796316,26,26,20,26,0,-232.7779178
 07/17  04:00:00,21.99300002,29.17806265,29.17806265,0,0,0,0,26,26,20,26,0,-25.64994326,26,26,0,26,0,-48.96371048,26,26,0,26,0,-29.87295494,26,26,0,26,0,-50.36333032,26,26,0,26,0,-29.86132284,26,26,0,26,0,-52.71618091,26,26,20,26,0,-49.84429937,26,26,0,26,0,-22.55041739,29.64192099,29.64192099,0,0,0,0,26,26,20,26,0,-270.2193799,26,26,20,26,0,-212.238988
 07/17  05:00:00,21.88050002,28.92314015,28.92314015,0,0,0,0,26,26,20,26,0,-18.19213911,26,26,0,26,0,-41.65658825,26,26,0,26,0,-24.75587898,26,26,0,26,0,-46.16704603,26,26,0,26,0,-24.97416429,26,26,0,26,0,-44.98801115,26,26,20,26,0,-47.17514705,26,26,0,26,0,-15.011144,29.35535891,29.35535891,0,0,0,0,26,26,20,26,0,-253.380749,26,26,20,26,0,-197.1513674
 07/17  06:00:00,21.94300002,28.73677743,28.73677743,0,0,25.62668461,0,26,26,20,26,89.60967737,-23.4792034,26,26,0,26,25.62668461,-40.49139692,26,26,0,26,89.12399925,-30.22828798,26,26,0,26,25.62668461,-45.20317699,26,26,0,26,86.77619515,-30.57760073,26,26,0,26,25.62668461,-43.73119189,26,26,20,26,0,-46.0314142,26,26,0,26,53.61370219,-16.72252412,29.13895979,29.13895979,0,0,25.62668461,0,26,26,20,26,51.25336922,-252.7254994,26,26,20,26,0,-187.2377967
 07/17  07:00:00,22.29300002,28.69433562,28.69433562,0,0,84.37966038,0,26,26,20,26,415.9864977,-98.53585325,26,26,0,26,84.37966038,-52.30553857,26,26,0,26,414.0213857,-107.1316988,26,26,0,26,84.37966038,-52.81372492,26,26,0,26,405.7043659,-105.8797999,26,26,0,26,84.37966038,-55.67972433,26,26,20,26,0,-47.53834676,26,26,0,26,183.4613166,-44.24117231,29.06932232,29.06932232,0,0,84.37966038,0,26,26,20,26,168.7593208,-283.2169499,26,26,20,26,0,-187.2559684
 07/17  08:00:00,23.23050002,28.8326222,28.8326222,0,0,141.8417293,0,26,26,20,26,719.1526638,-265.7954729,26,26,0,26,141.8417293,-80.60786695,26,26,0,26,715.6265824,-275.5294772,26,26,0,26,141.8417293,-73.6955504,26,26,0,26,701.6914664,-269.2550494,26,26,0,26,141.8417293,-84.37437429,26,26,20,26,0,-54.66686139,26,26,0,26,174.927944,-72.1920489,29.18153894,29.18153894,0,0,141.8417293,0,26,26,20,26,283.6834586,-360.2340477,26,26,20,26,0,-209.2130792
 07/17  09:00:00,24.36800002,29.0835649,29.0835649,0,0,171.6367863,0,26,26,20,26,910.5112342,-469.2279196,26,26,0,26,171.6367863,-115.6673677,26,26,0,26,905.9166751,-478.9631662,26,26,0,26,171.6367863,-101.6279812,26,26,0,26,889.2543868,-465.2269131,26,26,0,26,171.6367863,-119.5593516,26,26,20,26,0,-64.81287385,26,26,0,26,155.9993464,-96.49566978,29.51121214,29.51121214,0,0,269.2905107,0,26,26,20,26,538.5810213,-497.5286739,26,26,20,26,0,-246.4221841
 07/17  10:00:00,25.53050002,29.38816913,29.38816913,0,0,195.8557045,0,26,26,20,26,918.2420204,-616.3787281,26,26,0,26,195.8557045,-152.9165482,26,26,0,26,913.0490139,-626.7309264,26,26,0,26,195.8557045,-133.0502545,26,26,0,26,894.9143546,-605.4370395,26,26,0,26,195.8557045,-157.2221877,26,26,20,26,0,-76.27220955,26,26,0,26,178.2395766,-132.473526,30.32853565,30.32853565,0,0,521.5249499,0,26,26,20,26,1043.0499,-780.9088361,26,26,20,26,0,-294.4280961
 07/17  11:00:00,26.29300002,29.70211887,29.70211887,0,0,215.3157213,0,26,26,20,26,803.0272111,-677.5494904,26,26,0,26,215.3157213,-188.3294019,26,26,0,26,797.5778365,-688.2519267,26,26,0,26,215.3157213,-164.6948061,26,26,0,26,778.7277096,-660.792657,26,26,0,26,215.3157213,-194.3629723,26,26,20,26,0,-85.36057017,26,26,0,26,196.8448917,-171.287373,31.38284794,31.38284794,0,0,686.8124648,0,26,26,20,26,1373.62493,-1102.755433,26,26,20,26,0,-341.8839265
 07/17  12:00:00,26.79300002,29.9964765,29.9964765,0,0,218.6607725,0,26,26,20,26,561.9842784,-646.3211989,26,26,0,26,218.6607725,-217.610055,26,26,0,26,556.6582848,-656.2125326,26,26,0,26,218.6607725,-191.6224666,26,26,0,26,538.5284053,-625.14742,26,26,0,26,218.6607725,-226.9179425,26,26,20,26,0,-92.7320403,26,26,0,26,200.63258,-205.971029,32.49051416,32.49051416,0,0,772.3966138,0,26,26,20,26,1544.793228,-1391.058842,26,26,20,26,0,-386.894153
 07/17  13:00:00,26.73050002,30.28979408,30.28979408,0,0,281.3014189,0,26,26,20,26,239.1643124,-514.1778923,26,26,0,26,281.3014189,-249.3901645,26,26,0,26,233.8327819,-521.8855553,26,26,0,26,281.3014189,-223.2861626,26,26,0,26,215.7180848,-490.2083744,26,26,0,26,281.3014189,-263.352373,26,26,20,26,0,-95.71388733,26,26,0,26,202.4571315,-230.1113716,33.51701049,33.51701049,0,0,791.3657744,0,26,26,20,26,1582.731549,-1590.212615,26,26,20,26,0,-416.7481596
 07/17  14:00:00,26.58050002,31.13577267,31.13577267,0,0,624.6039108,0,26,26,20,26,227.421095,-451.1271142,26,26,0,26,624.6039108,-385.5093177,26,26,0,26,221.748877,-453.3682757,26,26,0,26,624.6039108,-357.8394935,26,26,0,26,202.0089111,-421.8553339,26,26,0,26,624.6039108,-405.5776347,26,26,20,26,0,-97.27668837,26,26,0,26,208.3021237,-248.5179709,34.36361767,34.36361767,0,0,740.8015305,0,26,26,20,26,1481.603061,-1690.006276,26,26,20,26,0,-438.9381184
 07/17  15:00:00,26.64300002,32.28144388,32.28144388,0,0,795.3539524,0,26,26,20,26,224.5062274,-417.4124297,26,26,0,26,795.3539524,-544.7146888,26,26,0,26,218.6660051,-413.6720775,26,26,0,26,795.3539524,-514.4471087,26,26,0,26,197.8591513,-382.7043024,26,26,0,26,795.3539524,-568.6725075,26,26,20,26,0,-99.98008552,26,26,0,26,204.7808254,-261.7741055,34.96056821,34.96056821,0,0,628.9102302,0,26,26,20,26,1257.82046,-1697.061379,26,26,20,26,0,-466.4233855
 07/17  16:00:00,26.68050002,33.52071046,33.52071046,0,0,847.8181672,0,26,26,20,26,203.539932,-387.9813035,26,26,0,26,847.8181672,-675.3776492,26,26,0,26,198.3502468,-379.5169629,26,26,0,26,847.8181672,-641.9465475,26,26,0,26,179.1519614,-349.9565288,26,26,0,26,847.8181672,-699.2848878,26,26,20,26,0,-102.37042,26,26,0,26,185.9526849,-265.1551712,35.28629781,35.28629781,0,0,443.1343449,0,26,26,20,26,886.2686897,-1586.651376,26,26,20,26,0,-495.2682847
 07/17  17:00:00,26.43050002,34.56564072,34.56564072,0,0,829.3313795,0,26,26,20,26,172.4283594,-356.0486636,26,26,0,26,829.3313795,-761.9418986,26,26,0,26,167.8965386,-343.8517589,26,26,0,26,829.3313795,-725.4933581,26,26,0,26,150.8206793,-316.2988159,26,26,0,26,829.3313795,-782.2177854,26,26,20,26,0,-102.461697,26,26,0,26,157.5062225,-257.784345,35.21398695,35.21398695,0,0,220.4893882,0,26,26,20,26,440.9787765,-1366.512076,26,26,20,26,0,-515.4225817
 07/17  18:00:00,26.09300002,35.23825051,35.23825051,0,0,660.743283,0,26,26,20,26,123.1718794,-318.3963859,26,26,0,26,660.743283,-768.5593848,26,26,0,26,120.0453034,-303.6769909,26,26,0,26,660.743283,-729.0300748,26,26,0,26,107.735632,-279.2024552,26,26,0,26,660.743283,-782.4156527,26,26,20,26,0,-101.5201542,26,26,0,26,171.1008223,-255.5240079,35.00903373,35.00903373,0,0,123.2364264,0,26,26,20,26,246.4728529,-1174.355733,26,26,20,26,0,-527.1421991
 07/17  19:00:00,25.85550002,35.24145668,35.24145668,0,0,322.0876481,0,26,26,20,26,69.3074452,-275.8968576,26,26,0,26,322.0876481,-654.2742997,26,26,0,26,67.8120585,-260.1028733,26,26,0,26,322.0876481,-612.1223678,26,26,0,26,61.19830128,-239.9403497,26,26,0,26,322.0876481,-661.3061108,26,26,20,26,0,-100.6788301,26,26,0,26,93.93331604,-235.0401847,34.79106153,34.79106153,0,0,69.3383169,0,26,26,20,26,138.6766338,-1027.10742,26,26,20,26,0,-530.8285021
 07/17  20:00:00,25.21800002,34.70464018,34.70464018,0,0,35.17200876,0,26,26,20,26,16.53370154,-225.7888411,26,26,0,26,35.17200876,-489.1571301,26,26,0,26,16.29523309,-209.9278213,26,26,0,26,35.17200876,-448.363977,26,26,0,26,14.94947532,-194.7468009,26,26,0,26,35.17200876,-491.7641074,26,26,20,26,0,-95.95285987,26,26,0,26,15.68696042,-188.4803152,34.44411856,34.44411856,0,0,16.53862464,0,26,26,20,26,33.07724927,-870.0087026,26,26,20,26,0,-511.7511023
 07/17  21:00:00,24.31800002,34.11955489,34.11955489,0,0,0,0,26,26,20,26,0,-178.8023453,26,26,0,26,0,-377.9591679,26,26,0,26,0,-163.5625715,26,26,0,26,0,-340.8520028,26,26,0,26,0,-152.5850825,26,26,0,26,0,-378.9548049,26,26,20,26,0,-88.09324075,26,26,0,26,0,-148.3572212,33.99515997,33.99515997,0,0,0,0,26,26,20,26,0,-725.4257726,26,26,20,26,0,-473.1716796
 07/17  22:00:00,24.10550002,33.62561686,33.62561686,0,0,0,0,26,26,20,26,0,-147.0558832,26,26,0,26,0,-307.5488729,26,26,0,26,0,-133.8595371,26,26,0,26,0,-271.682537,26,26,0,26,0,-125.9212128,26,26,0,26,0,-308.1982172,26,26,20,26,0,-84.27373243,26,26,0,26,0,-122.5010995,33.56355137,33.56355137,0,0,0,0,26,26,20,26,0,-637.1608178,26,26,20,26,0,-443.1043296
