Time,T0,u0,Te0,T1,u1,Te1,T2,u2,Te2,T3,u3,Te3,T4,u4,Te4,T5,u5,Te5,T6,u6,Te6,T7,u7,Te7,T8,u8,Te8,T9,u9,Te9,T10,u10,Te10,T11,u11,Te11
 01/04  12:00:00,15.18026085,0,6.493000018,20,20,6.493000018,20,20,6.493000018,16.03556043,0,6.493000018,20,20,6.493000018,16.02269563,0,6.493000018,16.02942332,0,6.493000018,20,20,6.493000018,15.39794437,0,6.493000018,15.50506162,0,6.493000018,20,20,6.493000018,20,20,6.493000018
 01/04  13:00:00,15.20944692,0,6.993000018,20,20,6.993000018,20,20,6.993000018,16.05284122,0,6.993000018,20,20,6.993000018,16.03547958,0,6.993000018,16.04207493,0,6.993000018,20,20,6.993000018,15.41108717,0,6.993000018,15.49587575,0,6.993000018,20,20,6.993000018,20,20,6.993000018
 01/04  14:00:00,15.24664561,0,7.180500018,20,20,7.180500018,20,20,7.180500018,16.07488527,0,7.180500018,20,20,7.180500018,16.05531264,0,7.180500018,16.06587732,0,7.180500018,20,20,7.180500018,15.42927579,0,7.180500018,15.49205597,0,7.180500018,20,20,7.180500018,20,20,7.180500018
 01/04  15:00:00,15.29687872,0,7.118000018,20,20,7.118000018,20,20,7.118000018,16.11085261,0,7.118000018,20,20,7.118000018,16.09322879,0,7.118000018,16.10643245,0,7.118000018,20,20,7.118000018,15.46139046,0,7.118000018,15.49588913,0,7.118000018,20,20,7.118000018,20,20,7.118000018
 01/04  16:00:00,15.19317839,0,7.080500018,20,20,7.080500018,20,20,7.080500018,15.99717526,0,7.080500018,20,20,7.080500018,15.98240862,0,7.080500018,15.98658546,0,7.080500018,20,20,7.080500018,15.34913891,0,7.080500018,15.34314444,0,7.080500018,20,20,7.080500018,20,20,7.080500018
 01/04  17:00:00,15.09738269,0,7.080500018,20,20,7.080500018,20,20,7.080500018,15.89305214,0,7.080500018,20,20,7.080500018,15.88546563,0,7.080500018,15.87751127,0,7.080500018,20,20,7.080500018,15.2478472,0,7.080500018,15.20257058,0,7.080500018,20,20,7.080500018,20,20,7.080500018
 01/04  18:00:00,15.07707408,0,7.143000018,20,20,7.143000018,20,20,7.143000018,15.8633502,0,7.143000018,20,20,7.143000018,15.86566675,0,7.143000018,15.84714636,0,7.143000018,20,20,7.143000018,15.22158015,0,7.143000018,15.13934517,0,7.143000018,20,20,7.143000018,20,20,7.143000018
 01/04  19:00:00,14.96331636,0,7.180500018,20,20,7.180500018,20,20,7.180500018,15.73976419,0,7.180500018,20,20,7.180500018,15.74822365,0,7.180500018,15.71607082,0,7.180500018,20,20,7.180500018,15.10500925,0,7.180500018,14.98327282,0,7.180500018,20,20,7.180500018,20,20,7.180500018
 01/04  20:00:00,14.90960711,0,7.430500018,20,20,7.430500018,20,20,7.430500018,15.678905,0,7.430500018,20,20,7.430500018,15.69397553,0,7.430500018,15.64928626,0,7.430500018,20,20,7.430500018,15.04867588,0,7.430500018,14.88904392,0,7.430500018,20,20,7.430500018,20,20,7.430500018
 01/04  21:00:00,14.95883602,0,7.768000018,20,20,7.768000018,20,20,7.768000018,15.72016203,0,7.768000018,20,20,7.768000018,15.7436574,0,7.768000018,15.68893929,0,7.768000018,20,20,7.768000018,15.09373468,0,7.768000018,14.89839892,0,7.768000018,20,20,7.768000018,20,20,7.768000018
 01/04  22:00:00,14.97807219,0,8.130500018,20,20,8.130500018,20,20,8.130500018,15.73573313,0,8.130500018,20,20,8.130500018,15.76584954,0,8.130500018,15.6976085,0,8.130500018,20,20,8.130500018,15.1115254,0,8.130500018,14.8860319,0,8.130500018,20,20,8.130500018,20,20,8.130500018
 01/04  23:00:00,14.97738599,0,8.155500018,20,20,8.155500018,20,20,8.155500018,15.73453517,0,8.155500018,20,20,8.155500018,15.76958008,0,8.155500018,15.68834793,0,8.155500018,20,20,8.155500018,15.10944374,0,8.155500018,14.85583356,0,8.155500018,20,20,8.155500018,20,20,8.155500018
 01/04  24:00:00,14.95295668,0,7.955500018,20,20,7.955500018,20,20,7.955500018,15.70299831,0,7.955500018,20,20,7.955500018,15.74338309,0,7.955500018,15.64886509,0,7.955500018,20,20,7.955500018,15.08461632,0,7.955500018,14.79796564,0,7.955500018,20,20,7.955500018,20,20,7.955500018
 01/05  01:00:00,14.92858859,0,7.755500018,20,20,7.755500018,20,20,7.755500018,15.67268134,0,7.755500018,18.99038696,0,7.755500018,19.99533812,20,7.755500018,15.60898888,0,7.755500018,20,20,7.755500018,15.06133466,0,7.755500018,14.74177958,0,7.755500018,20,20,7.755500018,20,20,7.755500018
 01/05  02:00:00,14.89359663,0,7.493000018,20,20,7.493000018,20,20,7.493000018,15.6415632,0,7.493000018,18.6912303,0,7.493000018,20,20,7.493000018,15.55424521,0,7.493000018,20,20,7.493000018,15.02615079,0,7.493000018,14.67411185,0,7.493000018,20,20,7.493000018,20,20,7.493000018
 01/05  03:00:00,14.84288785,0,7.255500018,20,20,7.255500018,20,20,7.255500018,15.61434084,0,7.255500018,18.47984168,0,7.255500018,20,20,7.255500018,15.48088801,0,7.255500018,20,20,7.255500018,14.97482556,0,7.255500018,14.59226283,0,7.255500018,20,20,7.255500018,20,20,7.255500018
 01/05  04:00:00,14.78102606,0,6.993000018,20,20,6.993000018,20,20,6.993000018,15.58441892,0,6.993000018,18.29145758,0,6.993000018,20,20,6.993000018,15.39792464,0,6.993000018,20,20,6.993000018,14.91230556,0,6.993000018,14.49986323,0,6.993000018,20,20,6.993000018,20,20,6.993000018
 01/05  05:00:00,14.75137114,0,7.193000018,20,20,7.193000018,20,20,7.193000018,15.58696254,0,7.193000018,18.14470501,0,7.193000018,20,20,7.193000018,15.34877505,0,7.193000018,20,20,7.193000018,14.88269546,0,7.193000018,14.4446492,0,7.193000018,20,20,7.193000018,20,20,7.193000018
 01/05  06:00:00,14.76029873,0,7.693000018,20,20,7.693000018,20,20,7.693000018,15.62775652,0,7.693000018,18.02893151,0,7.693000018,20,20,7.693000018,15.34047057,0,7.693000018,20,20,7.693000018,14.89270395,0,7.693000018,14.43428529,0,7.693000018,20,20,7.693000018,20,20,7.693000018
 01/05  07:00:00,14.786332,0,8.255500018,20,20,8.255500018,20,20,8.255500018,15.68780283,0,8.255500018,17.93560069,0,8.255500018,20,20,8.255500018,15.35568843,0,8.255500018,20,20,8.255500018,14.91876078,0,8.255500018,14.44120883,0,8.255500018,20,20,8.255500018,20,20,8.255500018
 01/05  08:00:00,14.82387605,0,8.793000018,20,20,8.793000018,20,20,8.793000018,15.75419217,0,8.793000018,17.85813084,0,8.793000018,20,20,8.793000018,15.38053823,0,8.793000018,20,20,8.793000018,14.95611822,0,8.793000018,14.45864245,0,8.793000018,20,20,8.793000018,20,20,8.793000018
 01/05  09:00:00,14.88329422,0,9.293000018,20,20,9.293000018,20,20,9.293000018,15.83732677,0,9.293000018,17.81238474,0,9.293000018,20,20,9.293000018,15.42328766,0,9.293000018,20,20,9.293000018,15.01463178,0,9.293000018,14.49782151,0,9.293000018,20,20,9.293000018,20,20,9.293000018
 01/05  10:00:00,14.99549293,0,9.793000018,20,20,9.793000018,20,20,9.793000018,15.96781711,0,9.793000018,17.82434593,0,9.793000018,20,20,9.793000018,15.51513547,0,9.793000018,20,20,9.793000018,15.12383133,0,9.793000018,14.59110536,0,9.793000018,20,20,9.793000018,20,20,9.793000018
 01/05  11:00:00,15.18251457,0,10.35550002,20,20,10.35550002,20,20,10.35550002,16.1748307,0,10.35550002,17.91245622,0,10.35550002,20,20,10.35550002,15.67857921,0,10.35550002,20,20,10.35550002,15.30412382,0,10.35550002,14.77967677,0,10.35550002,20,20,10.35550002,20,20,10.35550002
 01/05  12:00:00,15.44164262,0,11.01800002,20,20,11.01800002,20,20,11.01800002,16.45254919,0,11.01800002,18.06834511,0,11.01800002,20,20,11.01800002,15.91312331,0,11.01800002,20,20,11.01800002,15.55312905,0,11.01800002,15.07858895,0,11.01800002,20,20,11.01800002,20,20,11.01800002
 01/05  13:00:00,15.73631254,0,11.65550002,20,20,11.65550002,20,20,11.65550002,16.74585155,0,11.65550002,18.25766824,0,11.65550002,20,20,11.65550002,16.18413592,0,11.65550002,20,20,11.65550002,15.83230719,0,11.65550002,15.44497358,0,11.65550002,20,20,11.65550002,20,20,11.65550002
 01/05  14:00:00,16.01778666,0,12.06800002,20,20,12.06800002,20,20,12.06800002,16.99468492,0,12.06800002,18.43916208,0,12.06800002,20,20,12.06800002,16.44202439,0,12.06800002,20,20,12.06800002,16.07663782,0,12.06800002,15.77107594,0,12.06800002,20,20,12.06800002,20,20,12.06800002
 01/05  15:00:00,16.23736166,0,12.30550002,20,20,12.30550002,20,20,12.30550002,17.17605677,0,12.30550002,18.56377487,0,12.30550002,20,20,12.30550002,16.63952201,0,12.30550002,20,20,12.30550002,16.25795148,0,12.30550002,15.98613432,0,12.30550002,20,20,12.30550002,20,20,12.30550002
 01/05  16:00:00,16.37566468,0,12.56800002,20,20,12.56800002,20,20,12.56800002,17.29386599,0,12.56800002,18.60396428,0,12.56800002,20,20,12.56800002,16.75812079,0,12.56800002,20,20,12.56800002,16.37957195,0,12.56800002,16.09827849,0,12.56800002,20,20,12.56800002,20,20,12.56800002
 01/05  17:00:00,16.43203182,0,12.68050002,20,20,12.68050002,20,20,12.68050002,17.34652937,0,12.68050002,18.56808118,0,12.68050002,20,20,12.68050002,16.79559345,0,12.68050002,20,20,12.68050002,16.44015478,0,12.68050002,16.13170413,0,12.68050002,20,20,12.68050002,20,20,12.68050002
 01/05  18:00:00,16.4636633,0,12.68050002,20,20,12.68050002,20,20,12.68050002,17.36839451,0,12.68050002,18.52276006,0,12.68050002,20,20,12.68050002,16.80691256,0,12.68050002,20,20,12.68050002,16.47618217,0,12.68050002,16.14673289,0,12.68050002,20,20,12.68050002,20,20,12.68050002
 01/05  19:00:00,16.50466922,0,12.68050002,20,20,12.68050002,20,20,12.68050002,17.39709139,0,12.68050002,18.49226602,0,12.68050002,20,20,12.68050002,16.827374,0,12.68050002,20,20,12.68050002,16.52014684,0,12.68050002,16.17334077,0,12.68050002,20,20,12.68050002,20,20,12.68050002
 01/05  20:00:00,16.52941257,0,12.49300002,20,20,12.49300002,20,20,12.49300002,17.40958661,0,12.49300002,18.4569515,0,12.49300002,20,20,12.49300002,16.83288746,0,12.49300002,20,20,12.49300002,16.5475777,0,12.49300002,16.1865444,0,12.49300002,20,20,12.49300002,20,20,12.49300002
 01/05  21:00:00,16.5381642,0,12.25550002,20,20,12.25550002,20,20,12.25550002,17.40634852,0,12.25550002,18.41862976,0,12.25550002,20,20,12.25550002,16.82437338,0,12.25550002,20,20,12.25550002,16.55931197,0,12.25550002,16.18632631,0,12.25550002,20,20,12.25550002,20,20,12.25550002
 01/05  22:00:00,16.49598314,0,11.99300002,20,20,11.99300002,20,20,11.99300002,17.34597805,0,11.99300002,18.3212817,0,11.99300002,20,20,11.99300002,16.76536791,0,11.99300002,20,20,11.99300002,16.52031653,0,11.99300002,16.13819775,0,11.99300002,20,20,11.99300002,20,20,11.99300002
 01/05  23:00:00,16.49369036,0,12.00550002,20,20,12.00550002,20,20,12.00550002,17.33314966,0,12.00550002,18.28362977,0,12.00550002,20,20,12.00550002,16.74940053,0,12.00550002,20,20,12.00550002,16.5208174,0,12.00550002,16.12800315,0,12.00550002,20,20,12.00550002,20,20,12.00550002
 01/05  24:00:00,16.55946388,0,12.20550002,20,20,12.20550002,20,20,12.20550002,17.40500249,0,12.20550002,18.29841333,0,12.20550002,20,20,12.20550002,16.80462187,0,12.20550002,20,20,12.20550002,16.58843202,0,12.20550002,16.18135995,0,12.20550002,20,20,12.20550002,20,20,12.20550002
 01/06  01:00:00,16.55193587,0,12.40550002,19.06334115,0,12.40550002,20,20,12.40550002,19.99767803,20,12.40550002,18.22821102,0,12.40550002,20,20,12.40550002,16.78667083,0,12.40550002,20,20,12.40550002,19.99607588,20,12.40550002,16.16723267,0,12.40550002,20,20,12.40550002,20,20,12.40550002
 01/06  02:00:00,16.53403487,0,12.10550002,18.65884761,0,12.10550002,20,20,12.10550002,20,20,12.10550002,18.18730034,0,12.10550002,20,20,12.10550002,16.75900249,0,12.10550002,20,20,12.10550002,20,20,12.10550002,16.14293213,0,12.10550002,20,20,12.10550002,20,20,12.10550002
 01/06  03:00:00,16.51657608,0,11.44300002,18.46899006,0,11.44300002,20,20,11.44300002,20,20,11.44300002,18.16376348,0,11.44300002,20,20,11.44300002,16.732435,0,11.44300002,20,20,11.44300002,20,20,11.44300002,16.1174117,0,11.44300002,20,20,11.44300002,20,20,11.44300002
 01/06  04:00:00,16.42542898,0,10.80550002,18.2168042,0,10.80550002,20,20,10.80550002,20,20,10.80550002,18.06360381,0,10.80550002,20,20,10.80550002,16.62989634,0,10.80550002,20,20,10.80550002,20,20,10.80550002,16.02225129,0,10.80550002,20,20,10.80550002,20,20,10.80550002
 01/06  05:00:00,16.41138506,0,11.01800002,18.07895734,0,11.01800002,20,20,11.01800002,20,20,11.01800002,18.03448001,0,11.01800002,20,20,11.01800002,16.60791236,0,11.01800002,20,20,11.01800002,20,20,11.01800002,16.00132767,0,11.01800002,20,20,11.01800002,20,20,11.01800002
 01/06  06:00:00,16.49315845,0,11.71800002,18.07333551,0,11.71800002,20,20,11.71800002,20,20,11.71800002,18.06580304,0,11.71800002,20,20,11.71800002,16.68646816,0,11.71800002,20,20,11.71800002,20,20,11.71800002,16.07175731,0,11.71800002,20,20,11.71800002,20,20,11.71800002
 01/06  07:00:00,16.55398136,0,12.41800002,18.04580927,0,12.41800002,20,20,12.41800002,20,20,12.41800002,18.05964545,0,12.41800002,20,20,12.41800002,16.74032061,0,12.41800002,20,20,12.41800002,20,20,12.41800002,16.12385653,0,12.41800002,20,20,12.41800002,20,20,12.41800002
 01/06  08:00:00,16.60177762,0,12.61800002,18.00738228,0,12.61800002,20,20,12.61800002,20,20,12.61800002,18.06742835,0,12.61800002,20,20,12.61800002,16.78037411,0,12.61800002,20,20,12.61800002,20,20,12.61800002,16.1637407,0,12.61800002,20,20,12.61800002,20,20,12.61800002
 01/06  09:00:00,16.66429544,0,12.58050002,17.99174496,0,12.58050002,20,20,12.58050002,20,20,12.58050002,18.10499404,0,12.58050002,20,20,12.58050002,16.83385214,0,12.58050002,20,20,12.58050002,20,20,12.58050002,16.21814216,0,12.58050002,20,20,12.58050002,20,20,12.58050002
 01/06  10:00:00,16.71177071,0,12.51800002,17.95302379,0,12.51800002,20,20,12.51800002,20,20,12.51800002,18.1263553,0,12.51800002,20,20,12.51800002,16.87116656,0,12.51800002,20,20,12.51800002,20,20,12.51800002,16.26432018,0,12.51800002,20,20,12.51800002,20,20,12.51800002
 01/06  11:00:00,16.80605703,0,12.41800002,17.97008913,0,12.41800002,20,20,12.41800002,20,20,12.41800002,18.21452524,0,12.41800002,20,20,12.41800002,16.95543054,0,12.41800002,20,20,12.41800002,20,20,12.41800002,16.36305138,0,12.41800002,20,20,12.41800002,20,20,12.41800002
 01/06  12:00:00,16.95589653,0,12.38050002,18.05991641,0,12.38050002,20,20,12.38050002,20,20,12.38050002,18.35178632,0,12.38050002,20,20,12.38050002,17.09640165,0,12.38050002,20,20,12.38050002,20,20,12.38050002,16.524184,0,12.38050002,20,20,12.38050002,20,20,12.38050002
 01/06  13:00:00,17.05236658,0,12.31800002,18.08588974,0,12.31800002,20,20,12.31800002,20,20,12.31800002,18.42841554,0,12.31800002,20,20,12.31800002,17.18652571,0,12.31800002,20,20,12.31800002,20,20,12.31800002,16.63814778,0,12.31800002,20,20,12.31800002,20,20,12.31800002
 01/06  14:00:00,17.13712379,0,12.21800002,18.10261371,0,12.21800002,20,20,12.21800002,20,20,12.21800002,18.50878022,0,12.21800002,20,20,12.21800002,17.26698849,0,12.21800002,20,20,12.21800002,20,20,12.21800002,16.73242666,0,12.21800002,20,20,12.21800002,20,20,12.21800002
 01/06  15:00:00,17.20917053,0,12.05550002,18.11966814,0,12.05550002,20,20,12.05550002,20,20,12.05550002,18.57200366,0,12.05550002,20,20,12.05550002,17.33786034,0,12.05550002,20,20,12.05550002,20,20,12.05550002,16.80256567,0,12.05550002,20,20,12.05550002,20,20,12.05550002
 01/06  16:00:00,17.16954085,0,11.91800002,18.0234079,0,11.91800002,20,20,11.91800002,20,20,11.91800002,18.5132258,0,11.91800002,20,20,11.91800002,17.29825586,0,11.91800002,20,20,11.91800002,20,20,11.91800002,16.76208768,0,11.91800002,20,20,11.91800002,20,20,11.91800002
 01/06  17:00:00,17.13149296,0,12.00550002,17.93588681,0,12.00550002,20,20,12.00550002,20,20,12.00550002,18.46776982,0,12.00550002,20,20,12.00550002,17.26125247,0,12.00550002,20,20,12.00550002,20,20,12.00550002,16.72210092,0,12.00550002,20,20,12.00550002,20,20,12.00550002
 01/06  18:00:00,17.14643236,0,12.20550002,17.91328271,0,12.20550002,20,20,12.20550002,20,20,12.20550002,18.4618239,0,12.20550002,20,20,12.20550002,17.27733675,0,12.20550002,20,20,12.20550002,20,20,12.20550002,16.73151351,0,12.20550002,20,20,12.20550002,20,20,12.20550002
 01/06  19:00:00,17.15246504,0,12.40550002,17.87978694,0,12.40550002,20,20,12.40550002,20,20,12.40550002,18.44613331,0,12.40550002,20,20,12.40550002,17.28264782,0,12.40550002,20,20,12.40550002,20,20,12.40550002,16.73382829,0,12.40550002,20,20,12.40550002,20,20,12.40550002
 01/06  20:00:00,17.16727149,0,12.60550002,17.8575593,0,12.60550002,20,20,12.60550002,20,20,12.60550002,18.43768842,0,12.60550002,20,20,12.60550002,17.29561077,0,12.60550002,20,20,12.60550002,20,20,12.60550002,16.74536929,0,12.60550002,20,20,12.60550002,20,20,12.60550002
 01/06  21:00:00,17.18956037,0,12.80550002,17.8440425,0,12.80550002,20,20,12.80550002,20,20,12.80550002,18.4354506,0,12.80550002,20,20,12.80550002,17.31468246,0,12.80550002,20,20,12.80550002,20,20,12.80550002,16.7653606,0,12.80550002,20,20,12.80550002,20,20,12.80550002
 01/06  22:00:00,17.21845151,0,13.00550002,17.83945346,0,13.00550002,20,20,13.00550002,20,20,13.00550002,18.44009229,0,13.00550002,20,20,13.00550002,17.33972549,0,13.00550002,20,20,13.00550002,20,20,13.00550002,16.79227442,0,13.00550002,20,20,13.00550002,20,20,13.00550002
 01/06  23:00:00,17.24479297,0,13.08050002,17.83171454,0,13.08050002,20,20,13.08050002,20,20,13.08050002,18.44517365,0,13.08050002,20,20,13.08050002,17.36208051,0,13.08050002,20,20,13.08050002,20,20,13.08050002,16.81508139,0,13.08050002,20,20,13.08050002,20,20,13.08050002
 01/06  24:00:00,17.26230358,0,13.08050002,17.81828362,0,13.08050002,20,20,13.08050002,20,20,13.08050002,18.44784955,0,13.08050002,20,20,13.08050002,17.37584833,0,13.08050002,20,20,13.08050002,20,20,13.08050002,16.83160846,0,13.08050002,20,20,13.08050002,20,20,13.08050002
 01/07  01:00:00,17.27770121,0,13.08050002,17.80625178,0,13.08050002,19.31626171,0,13.08050002,20,20,13.08050002,18.45167201,0,13.08050002,19.49329633,0,13.08050002,19.99703598,20,13.08050002,20,20,13.08050002,19.33261095,0,13.08050002,16.84930724,0,13.08050002,20,20,13.08050002,20,20,13.08050002
 01/07  02:00:00,17.29421693,0,13.08050002,17.79515459,0,13.08050002,19.05924612,0,13.08050002,20,20,13.08050002,18.46566656,0,13.08050002,19.30434319,0,13.08050002,20,20,13.08050002,20,20,13.08050002,19.08038554,0,13.08050002,16.87815327,0,13.08050002,20,20,13.08050002,20,20,13.08050002
 01/07  03:00:00,17.30620349,0,13.08050002,17.78500721,0,13.08050002,18.935082,0,13.08050002,20,20,13.08050002,18.48493883,0,13.08050002,19.21795441,0,13.08050002,20,20,13.08050002,20,20,13.08050002,18.96291411,0,13.08050002,16.9146672,0,13.08050002,20,20,13.08050002,20,20,13.08050002
 01/07  04:00:00,17.3148524,0,13.08050002,17.77529263,0,13.08050002,18.83441997,0,13.08050002,20,20,13.08050002,18.50305911,0,13.08050002,19.14799338,0,13.08050002,20,20,13.08050002,20,20,13.08050002,18.86887882,0,13.08050002,16.95150371,0,13.08050002,20,20,13.08050002,20,20,13.08050002
 01/07  05:00:00,17.32587737,0,13.14300002,17.7708568,0,13.14300002,18.75290168,0,13.14300002,20,20,13.14300002,18.52121746,0,13.14300002,19.09317096,0,13.14300002,20,20,13.14300002,20,20,13.14300002,18.79309135,0,13.14300002,16.99087747,0,13.14300002,20,20,13.14300002,20,20,13.14300002
 01/07  06:00:00,17.33628996,0,13.18050002,17.76796559,0,13.18050002,18.68289251,0,13.18050002,20,20,13.18050002,18.53726299,0,13.18050002,19.04683066,0,13.18050002,20,20,13.18050002,20,20,13.18050002,18.72780913,0,13.18050002,17.02858506,0,13.18050002,20,20,13.18050002,20,20,13.18050002
 01/07  07:00:00,17.34715301,0,13.24300002,17.76702157,0,13.24300002,18.622507,0,13.24300002,20,20,13.24300002,18.55288189,0,13.24300002,19.00731391,0,13.24300002,20,20,13.24300002,20,20,13.24300002,18.67109295,0,13.24300002,17.06536277,0,13.24300002,20,20,13.24300002,20,20,13.24300002
 01/07  08:00:00,17.35803304,0,13.28050002,17.76726011,0,13.28050002,18.568749,0,13.28050002,20,20,13.28050002,18.5676064,0,13.28050002,18.97234113,0,13.28050002,20,20,13.28050002,20,20,13.28050002,18.62017747,0,13.28050002,17.10114031,0,13.28050002,20,20,13.28050002,20,20,13.28050002
 01/07  09:00:00,17.37636956,0,13.28050002,17.7751701,0,13.28050002,18.52718503,0,13.28050002,20,20,13.28050002,18.5940145,0,13.28050002,18.94583973,0,13.28050002,20,20,13.28050002,20,20,13.28050002,18.58025594,0,13.28050002,17.14300441,0,13.28050002,20,20,13.28050002,20,20,13.28050002
 01/07  10:00:00,17.43405341,0,13.28050002,17.82246598,0,13.28050002,18.52777342,0,13.28050002,20,20,13.28050002,18.66316396,0,13.28050002,18.95516642,0,13.28050002,20,20,13.28050002,20,20,13.28050002,18.58066117,0,13.28050002,17.22324266,0,13.28050002,20,20,13.28050002,20,20,13.28050002
 01/07  11:00:00,17.52084493,0,13.15550002,17.90135604,0,13.15550002,18.56120435,0,13.15550002,20,20,13.15550002,18.76628047,0,13.15550002,18.99084477,0,13.15550002,20,20,13.15550002,20,20,13.15550002,18.61084762,0,13.15550002,17.33637257,0,13.15550002,20,20,13.15550002,20,20,13.15550002
 01/07  12:00:00,17.61813241,0,12.95550002,17.99073653,0,12.95550002,18.60900051,0,12.95550002,20,20,12.95550002,18.88528831,0,12.95550002,19.03415277,0,12.95550002,20,20,12.95550002,20,20,12.95550002,18.65128353,0,12.95550002,17.46747651,0,12.95550002,20.00169919,20,12.95550002,20,20,12.95550002
 01/07  13:00:00,17.70820434,0,12.69300002,18.06672636,0,12.69300002,18.6539501,0,12.69300002,20,20,12.69300002,18.99908536,0,12.69300002,19.06766484,0,12.69300002,20,20,12.69300002,20,20,12.69300002,18.68512943,0,12.69300002,17.59000407,0,12.69300002,20.02121777,20,12.69300002,20,20,12.69300002
